FlightDate,Reporting_Airline,OriginAirportSeqID,OriginState,DepDelayMinutes,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay
2/16/23,9E,1295304,NY,0,0,,0,,
2/17/23,9E,1295304,NY,0,0,,0,,
2/19/23,9E,1295304,NY,0,0,,0,,
2/20/23,9E,1295304,NY,0,0,,0,,
2/21/23,9E,1295304,NY,0,0,,0,,
2/22/23,9E,1295304,NY,0,0,,0,,
2/23/23,9E,1295304,NY,0,0,,0,,
2/24/23,9E,1295304,NY,1,0,,0,,
2/26/23,9E,1295304,NY,3,0,,0,,
2/27/23,9E,1295304,NY,0,0,,0,,
2/28/23,9E,1295304,NY,,1,B,0,,
2/1/23,9E,1471105,PA,0,0,,0,,
2/2/23,9E,1471105,PA,0,0,,0,,
2/3/23,9E,1471105,PA,0,0,,0,0,0
2/5/23,9E,1471105,PA,0,0,,0,,
2/6/23,9E,1471105,PA,0,0,,0,,
2/7/23,9E,1471105,PA,0,0,,0,,
2/8/23,9E,1471105,PA,0,0,,0,,
2/9/23,9E,1471105,PA,0,0,,0,,
2/10/23,9E,1471105,PA,0,0,,0,,
2/12/23,9E,1471105,PA,0,0,,0,,
2/13/23,9E,1471105,PA,0,0,,0,,
2/14/23,9E,1471105,PA,0,0,,0,,
2/15/23,9E,1471105,PA,0,0,,0,,
2/16/23,9E,1471105,PA,0,0,,0,,
2/17/23,9E,1471105,PA,31,0,,0,0,0
2/19/23,9E,1471105,PA,0,0,,0,,
2/20/23,9E,1471105,PA,0,0,,0,,
2/21/23,9E,1471105,PA,0,0,,0,0,0
2/22/23,9E,1471105,PA,0,0,,0,,
2/23/23,9E,1471105,PA,0,0,,0,,
2/24/23,9E,1471105,PA,0,0,,0,0,0
2/26/23,9E,1471105,PA,0,0,,0,,
2/27/23,9E,1471105,PA,,1,B,0,,
2/28/23,9E,1471105,PA,13,0,,0,0,0
2/1/23,9E,1295304,NY,185,0,,0,0,0
2/2/23,9E,1295304,NY,0,0,,0,,
2/3/23,9E,1295304,NY,0,0,,0,,
2/5/23,9E,1295304,NY,0,0,,0,,
2/6/23,9E,1295304,NY,0,0,,0,,
2/7/23,9E,1295304,NY,0,0,,0,,
2/8/23,9E,1295304,NY,0,0,,0,,
2/9/23,9E,1295304,NY,0,0,,0,,
2/10/23,9E,1295304,NY,0,0,,0,,
2/12/23,9E,1295304,NY,0,0,,0,,
2/13/23,9E,1295304,NY,0,0,,0,,
2/14/23,9E,1295304,NY,0,0,,0,,
2/15/23,9E,1295304,NY,0,0,,0,,
2/16/23,9E,1295304,NY,0,0,,0,,
2/17/23,9E,1295304,NY,0,0,,0,0,0
2/19/23,9E,1295304,NY,0,0,,0,,
2/20/23,9E,1295304,NY,0,0,,0,,
2/21/23,9E,1295304,NY,50,0,,0,0,0
2/22/23,9E,1295304,NY,3,0,,0,,
2/23/23,9E,1295304,NY,0,0,,0,,
2/24/23,9E,1295304,NY,6,0,,0,,
2/26/23,9E,1295304,NY,0,0,,0,,
2/27/23,9E,1295304,NY,0,0,,0,,
2/28/23,9E,1295304,NY,0,0,,0,,
2/11/23,9E,1295304,NY,0,0,,0,,
2/18/23,9E,1295304,NY,0,0,,0,,
2/1/23,9E,1412202,PA,175,0,,0,0,0
2/2/23,9E,1412202,PA,0,0,,0,,
2/3/23,9E,1412202,PA,37,0,,0,0,0
2/5/23,9E,1412202,PA,0,0,,0,,
2/6/23,9E,1412202,PA,0,0,,0,,
2/7/23,9E,1412202,PA,0,0,,0,,
2/8/23,9E,1412202,PA,0,0,,0,,
2/9/23,9E,1412202,PA,0,0,,0,,
2/10/23,9E,1412202,PA,0,0,,0,,
2/12/23,9E,1412202,PA,0,0,,0,,
2/13/23,9E,1412202,PA,0,0,,0,,
2/14/23,9E,1412202,PA,0,0,,0,,
2/15/23,9E,1412202,PA,0,0,,0,,
2/16/23,9E,1412202,PA,0,0,,0,,
2/17/23,9E,1412202,PA,107,0,,0,0,0
2/19/23,9E,1412202,PA,0,0,,0,,
2/20/23,9E,1412202,PA,0,0,,0,,
2/21/23,9E,1412202,PA,52,0,,0,0,0
2/22/23,9E,1412202,PA,6,0,,0,,
2/23/23,9E,1412202,PA,0,0,,0,,
2/24/23,9E,1412202,PA,165,0,,0,0,0
2/26/23,9E,1412202,PA,0,0,,0,,
2/27/23,9E,1412202,PA,,1,B,0,,
2/28/23,9E,1412202,PA,24,0,,0,,
2/1/23,9E,1247805,NY,0,0,,0,,
2/2/23,9E,1247805,NY,0,0,,0,,
2/3/23,9E,1247805,NY,40,0,,0,31,0
2/4/23,9E,1247805,NY,0,0,,0,,
2/5/23,9E,1247805,NY,0,0,,0,,
2/6/23,9E,1247805,NY,0,0,,0,,
2/7/23,9E,1247805,NY,0,0,,0,,
2/8/23,9E,1247805,NY,0,0,,0,,
2/9/23,9E,1247805,NY,0,0,,0,,
2/10/23,9E,1247805,NY,0,0,,0,,
2/11/23,9E,1247805,NY,0,0,,0,,
2/12/23,9E,1247805,NY,0,0,,0,,
2/13/23,9E,1247805,NY,0,0,,0,,
2/14/23,9E,1247805,NY,0,0,,0,,
2/15/23,9E,1247805,NY,0,0,,0,,
2/16/23,9E,1247805,NY,0,0,,0,,
2/17/23,9E,1247805,NY,108,0,,0,0,0
2/18/23,9E,1247805,NY,0,0,,0,,
2/19/23,9E,1247805,NY,0,0,,0,,
2/20/23,9E,1247805,NY,0,0,,0,,
2/21/23,9E,1247805,NY,0,0,,0,,
2/22/23,9E,1247805,NY,29,0,,0,,
2/23/23,9E,1247805,NY,0,0,,0,,
2/24/23,9E,1247805,NY,0,0,,0,,
2/25/23,9E,1247805,NY,0,0,,0,,
2/26/23,9E,1247805,NY,0,0,,0,,
2/27/23,9E,1247805,NY,,1,B,0,,
2/28/23,9E,1247805,NY,0,0,,0,,
2/1/23,9E,1247805,NY,0,0,,0,0,0
2/2/23,9E,1247805,NY,0,0,,0,,
2/3/23,9E,1247805,NY,0,0,,0,,
2/4/23,9E,1247805,NY,0,0,,0,,
2/5/23,9E,1247805,NY,0,0,,0,,
2/6/23,9E,1247805,NY,0,0,,0,,
2/7/23,9E,1247805,NY,13,0,,0,,
2/8/23,9E,1247805,NY,0,0,,0,,
2/9/23,9E,1247805,NY,0,0,,0,,
2/10/23,9E,1247805,NY,0,0,,0,,
2/11/23,9E,1247805,NY,0,0,,0,,
2/12/23,9E,1247805,NY,0,0,,0,,
2/13/23,9E,1247805,NY,0,0,,0,,
2/14/23,9E,1247805,NY,0,0,,0,,
2/15/23,9E,1247805,NY,0,0,,0,,
2/16/23,9E,1247805,NY,0,0,,0,,
2/17/23,9E,1247805,NY,0,0,,0,,
2/18/23,9E,1247805,NY,0,0,,0,,
2/19/23,9E,1247805,NY,0,0,,0,,
2/20/23,9E,1247805,NY,1,0,,0,,
2/21/23,9E,1247805,NY,0,0,,0,,
2/22/23,9E,1247805,NY,8,0,,0,,
2/23/23,9E,1247805,NY,24,0,,0,,
2/24/23,9E,1247805,NY,0,0,,0,,
2/25/23,9E,1247805,NY,18,0,,0,,
2/26/23,9E,1247805,NY,0,0,,0,,
2/27/23,9E,1247805,NY,0,0,,0,,
2/28/23,9E,1247805,NY,0,0,,0,,
2/1/23,9E,1295304,NY,37,0,,0,0,0
2/2/23,9E,1295304,NY,0,0,,0,,
2/3/23,9E,1295304,NY,,1,B,0,,
2/5/23,9E,1295304,NY,0,0,,0,,
2/6/23,9E,1295304,NY,0,0,,0,,
2/7/23,9E,1295304,NY,0,0,,0,,
2/8/23,9E,1295304,NY,0,0,,0,,
2/9/23,9E,1295304,NY,0,0,,0,,
2/10/23,9E,1295304,NY,0,0,,0,,
2/12/23,9E,1295304,NY,3,0,,0,,
2/13/23,9E,1295304,NY,0,0,,0,,
2/14/23,9E,1295304,NY,0,0,,0,,
2/15/23,9E,1295304,NY,0,0,,0,,
2/16/23,9E,1295304,NY,0,0,,0,,
2/17/23,9E,1295304,NY,53,0,,0,0,0
2/19/23,9E,1295304,NY,0,0,,0,,
2/20/23,9E,1295304,NY,0,0,,0,,
2/21/23,9E,1295304,NY,16,0,,0,,
2/22/23,9E,1295304,NY,,1,B,0,,
2/23/23,9E,1295304,NY,0,0,,0,,
2/24/23,9E,1295304,NY,91,0,,0,0,0
2/26/23,9E,1295304,NY,0,0,,0,,
2/27/23,9E,1295304,NY,1,0,,0,,
2/28/23,9E,1295304,NY,0,0,,0,,
2/1/23,9E,1509602,NY,25,0,,0,12,0
2/2/23,9E,1509602,NY,0,0,,0,,
2/3/23,9E,1509602,NY,,1,B,0,,
2/5/23,9E,1509602,NY,0,0,,0,,
2/6/23,9E,1509602,NY,0,0,,0,,
2/7/23,9E,1509602,NY,0,0,,0,,
2/8/23,9E,1509602,NY,0,0,,0,,
2/9/23,9E,1509602,NY,0,0,,0,,
2/10/23,9E,1509602,NY,0,0,,0,,
2/12/23,9E,1509602,NY,0,0,,0,,
2/13/23,9E,1509602,NY,0,0,,0,,
2/14/23,9E,1509602,NY,0,0,,0,,
2/15/23,9E,1509602,NY,0,0,,0,,
2/16/23,9E,1509602,NY,0,0,,0,,
2/17/23,9E,1509602,NY,118,0,,0,0,0
2/19/23,9E,1509602,NY,0,0,,0,,
2/20/23,9E,1509602,NY,0,0,,0,,
2/21/23,9E,1509602,NY,27,0,,0,0,0
2/22/23,9E,1509602,NY,,1,B,0,,
2/23/23,9E,1509602,NY,0,0,,0,,
2/24/23,9E,1509602,NY,85,0,,0,0,7
2/26/23,9E,1509602,NY,0,0,,0,,
2/27/23,9E,1509602,NY,,1,B,0,,
2/28/23,9E,1509602,NY,59,0,,0,0,0
2/1/23,9E,1247805,NY,79,0,,0,0,0
2/2/23,9E,1247805,NY,0,0,,0,,
2/3/23,9E,1247805,NY,0,0,,0,,
2/4/23,9E,1247805,NY,0,0,,0,,
2/5/23,9E,1247805,NY,0,0,,0,,
2/6/23,9E,1247805,NY,5,0,,0,,
2/7/23,9E,1247805,NY,0,0,,0,,
2/8/23,9E,1247805,NY,0,0,,0,,
2/9/23,9E,1247805,NY,0,0,,0,,
2/10/23,9E,1247805,NY,0,0,,0,,
2/11/23,9E,1247805,NY,0,0,,0,,
2/12/23,9E,1247805,NY,0,0,,0,,
2/13/23,9E,1247805,NY,0,0,,0,,
2/14/23,9E,1247805,NY,0,0,,0,,
2/15/23,9E,1247805,NY,0,0,,0,,
2/16/23,9E,1247805,NY,0,0,,0,,
2/17/23,9E,1247805,NY,0,0,,0,,
2/18/23,9E,1247805,NY,0,0,,0,,
2/19/23,9E,1247805,NY,0,0,,0,,
2/20/23,9E,1247805,NY,0,0,,0,,
2/21/23,9E,1247805,NY,0,0,,0,,
2/22/23,9E,1247805,NY,0,0,,0,,
2/23/23,9E,1247805,NY,0,0,,0,,
2/24/23,9E,1247805,NY,0,0,,0,,
2/25/23,9E,1247805,NY,0,0,,0,,
2/26/23,9E,1247805,NY,0,0,,0,,
2/27/23,9E,1247805,NY,0,0,,0,,
2/28/23,9E,1247805,NY,,1,B,0,,
2/1/23,9E,1295304,NY,3,0,,0,0,0
2/2/23,9E,1295304,NY,4,0,,0,,
2/3/23,9E,1295304,NY,8,0,,0,,
2/6/23,9E,1295304,NY,0,0,,0,,
2/7/23,9E,1295304,NY,0,0,,0,,
2/8/23,9E,1295304,NY,0,0,,0,,
2/9/23,9E,1295304,NY,0,0,,0,0,0
2/10/23,9E,1295304,NY,0,0,,0,,
2/13/23,9E,1295304,NY,0,0,,0,,
2/14/23,9E,1295304,NY,0,0,,0,,
2/15/23,9E,1295304,NY,0,0,,0,0,0
2/16/23,9E,1295304,NY,0,0,,0,0,0
2/17/23,9E,1295304,NY,0,0,,0,,
2/20/23,9E,1295304,NY,5,0,,0,,
2/21/23,9E,1295304,NY,0,0,,0,,
2/22/23,9E,1295304,NY,0,0,,0,,
2/23/23,9E,1295304,NY,282,0,,0,282,0
2/24/23,9E,1295304,NY,0,0,,0,0,0
2/27/23,9E,1295304,NY,0,0,,0,,
2/28/23,9E,1295304,NY,,1,B,0,,
2/6/23,9E,1295304,NY,0,0,,0,,
2/7/23,9E,1295304,NY,0,0,,0,,
2/8/23,9E,1295304,NY,0,0,,0,,
2/9/23,9E,1295304,NY,0,0,,0,,
2/10/23,9E,1295304,NY,0,0,,0,,
2/13/23,9E,1295304,NY,0,0,,0,,
2/14/23,9E,1295304,NY,0,0,,0,,
2/15/23,9E,1295304,NY,5,0,,0,,
2/16/23,9E,1295304,NY,0,0,,0,,
2/17/23,9E,1295304,NY,0,0,,0,0,0
2/20/23,9E,1295304,NY,0,0,,0,,
2/21/23,9E,1295304,NY,0,0,,0,,
2/22/23,9E,1295304,NY,0,0,,0,,
2/23/23,9E,1295304,NY,0,0,,0,,
2/24/23,9E,1295304,NY,0,0,,0,,
2/27/23,9E,1295304,NY,0,0,,0,,
2/28/23,9E,1295304,NY,,1,B,0,,
2/5/23,9E,1078502,VT,0,0,,0,,
2/12/23,9E,1078502,VT,0,0,,0,,
2/19/23,9E,1078502,VT,0,0,,0,,
2/26/23,9E,1078502,VT,12,0,,0,,
2/5/23,9E,1295304,NY,0,0,,0,,
2/12/23,9E,1295304,NY,0,0,,0,,
2/19/23,9E,1295304,NY,0,0,,0,,
2/26/23,9E,1295304,NY,28,0,,0,0,0
2/1/23,9E,1078502,VT,52,0,,0,0,0
2/2/23,9E,1078502,VT,0,0,,0,,
2/3/23,9E,1078502,VT,194,0,,0,0,49
2/5/23,9E,1078502,VT,0,0,,0,,
2/6/23,9E,1078502,VT,8,0,,0,,
2/7/23,9E,1078502,VT,0,0,,0,,
2/8/23,9E,1078502,VT,0,0,,0,,
2/9/23,9E,1078502,VT,0,0,,0,,
2/10/23,9E,1078502,VT,0,0,,0,,
2/12/23,9E,1078502,VT,0,0,,0,,
2/13/23,9E,1078502,VT,0,0,,0,,
2/14/23,9E,1078502,VT,0,0,,0,,
2/15/23,9E,1078502,VT,0,0,,0,,
2/16/23,9E,1078502,VT,0,0,,0,,
2/17/23,9E,1078502,VT,133,0,,0,0,0
2/19/23,9E,1078502,VT,0,0,,0,,
2/20/23,9E,1078502,VT,0,0,,0,,
2/21/23,9E,1078502,VT,111,0,,0,0,0
2/22/23,9E,1078502,VT,0,0,,0,,
2/23/23,9E,1078502,VT,66,0,,0,0,0
2/24/23,9E,1078502,VT,43,0,,0,0,0
2/26/23,9E,1078502,VT,4,0,,0,0,0
2/27/23,9E,1078502,VT,,1,B,0,,
2/28/23,9E,1078502,VT,18,0,,0,0,0
2/1/23,9E,1295304,NY,32,0,,0,0,0
2/2/23,9E,1295304,NY,0,0,,0,,
2/3/23,9E,1295304,NY,119,0,,0,82,0
2/5/23,9E,1295304,NY,47,0,,0,21,0
2/6/23,9E,1295304,NY,0,0,,0,,
2/7/23,9E,1295304,NY,0,0,,0,,
2/8/23,9E,1295304,NY,0,0,,0,,
2/9/23,9E,1295304,NY,0,0,,0,,
2/10/23,9E,1295304,NY,0,0,,0,,
2/12/23,9E,1295304,NY,0,0,,0,,
2/13/23,9E,1295304,NY,0,0,,0,,
2/14/23,9E,1295304,NY,0,0,,0,,
2/15/23,9E,1295304,NY,0,0,,0,,
2/16/23,9E,1295304,NY,0,0,,0,,
2/17/23,9E,1295304,NY,0,0,,0,,
2/19/23,9E,1295304,NY,0,0,,0,,
2/20/23,9E,1295304,NY,0,0,,0,,
2/21/23,9E,1295304,NY,102,0,,0,101,0
2/22/23,9E,1295304,NY,0,0,,0,,
2/23/23,9E,1295304,NY,62,0,,0,0,0
2/24/23,9E,1295304,NY,50,0,,0,44,0
2/26/23,9E,1295304,NY,0,0,,0,,
2/27/23,9E,1295304,NY,24,0,,0,,
2/28/23,9E,1295304,NY,0,0,,0,,
2/1/23,9E,1295304,NY,0,0,,0,0,0
2/2/23,9E,1295304,NY,40,0,,0,25,0
2/3/23,9E,1295304,NY,0,0,,0,,
2/6/23,9E,1295304,NY,0,0,,0,,
2/7/23,9E,1295304,NY,15,0,,0,,
2/8/23,9E,1295304,NY,0,0,,0,,
2/9/23,9E,1295304,NY,0,0,,0,,
2/10/23,9E,1295304,NY,0,0,,0,,
2/13/23,9E,1295304,NY,0,0,,0,,
2/14/23,9E,1295304,NY,0,0,,0,,
2/15/23,9E,1295304,NY,0,0,,0,,
2/16/23,9E,1295304,NY,0,0,,0,,
2/17/23,9E,1295304,NY,0,0,,0,,
2/20/23,9E,1295304,NY,0,0,,0,,
2/21/23,9E,1295304,NY,0,0,,0,,
2/22/23,9E,1295304,NY,0,0,,0,,
2/23/23,9E,1295304,NY,0,0,,0,,
2/24/23,9E,1295304,NY,24,0,,0,0,0
2/27/23,9E,1295304,NY,0,0,,0,,
2/28/23,9E,1295304,NY,0,0,,0,,
2/1/23,9E,1239703,NY,0,0,,0,0,0
2/2/23,9E,1239703,NY,0,0,,0,,
2/3/23,9E,1239703,NY,0,0,,0,,
2/4/23,9E,1239703,NY,175,0,,0,0,166
2/5/23,9E,1239703,NY,0,0,,0,,
2/6/23,9E,1239703,NY,0,0,,0,,
2/7/23,9E,1239703,NY,0,0,,0,,
2/8/23,9E,1239703,NY,0,0,,0,,
2/9/23,9E,1239703,NY,0,0,,0,,
2/10/23,9E,1239703,NY,0,0,,0,,
2/11/23,9E,1239703,NY,0,0,,0,,
2/12/23,9E,1239703,NY,0,0,,0,,
2/13/23,9E,1239703,NY,0,0,,0,,
2/14/23,9E,1239703,NY,0,0,,0,,
2/15/23,9E,1239703,NY,0,0,,0,,
2/16/23,9E,1239703,NY,0,0,,0,,
2/17/23,9E,1239703,NY,0,0,,0,,
2/18/23,9E,1239703,NY,59,0,,0,48,0
2/19/23,9E,1239703,NY,0,0,,0,,
2/20/23,9E,1239703,NY,0,0,,0,,
2/21/23,9E,1239703,NY,0,0,,0,,
2/22/23,9E,1239703,NY,10,0,,0,,
2/23/23,9E,1239703,NY,72,0,,0,72,0
2/24/23,9E,1239703,NY,310,0,,0,263,0
2/25/23,9E,1239703,NY,0,0,,0,,
2/26/23,9E,1239703,NY,0,0,,0,,
2/27/23,9E,1239703,NY,0,0,,0,,
2/28/23,9E,1239703,NY,,1,B,0,,
2/1/23,9E,1457607,NY,0,0,,0,,
2/2/23,9E,1457607,NY,0,0,,0,,
2/3/23,9E,1457607,NY,7,0,,0,0,7
2/4/23,9E,1457607,NY,0,0,,0,0,0
2/5/23,9E,1457607,NY,0,0,,0,,
2/6/23,9E,1457607,NY,0,0,,0,,
2/7/23,9E,1457607,NY,0,0,,0,,
2/8/23,9E,1457607,NY,0,0,,0,,
2/9/23,9E,1457607,NY,0,0,,0,,
2/10/23,9E,1457607,NY,0,0,,0,,
2/11/23,9E,1457607,NY,0,0,,0,,
2/12/23,9E,1457607,NY,0,0,,0,,
2/13/23,9E,1457607,NY,0,0,,0,,
2/14/23,9E,1457607,NY,0,0,,0,,
2/15/23,9E,1457607,NY,0,0,,0,,
2/16/23,9E,1457607,NY,1,0,,0,,
2/17/23,9E,1457607,NY,0,0,,0,,
2/18/23,9E,1457607,NY,0,0,,0,,
2/19/23,9E,1457607,NY,0,0,,0,,
2/20/23,9E,1457607,NY,0,0,,0,,
2/21/23,9E,1457607,NY,0,0,,0,,
2/22/23,9E,1457607,NY,24,0,,0,18,0
2/23/23,9E,1457607,NY,,1,B,0,,
2/24/23,9E,1457607,NY,16,0,,0,0,16
2/25/23,9E,1457607,NY,0,0,,0,,
2/26/23,9E,1457607,NY,0,0,,0,,
2/27/23,9E,1457607,NY,0,0,,0,,
2/28/23,9E,1457607,NY,0,0,,0,,
2/1/23,9E,1295304,NY,0,0,,0,,
2/2/23,9E,1295304,NY,6,0,,0,,
2/3/23,9E,1295304,NY,97,0,,0,0,0
2/5/23,9E,1295304,NY,0,0,,0,,
2/6/23,9E,1295304,NY,0,0,,0,,
2/7/23,9E,1295304,NY,0,0,,0,,
2/8/23,9E,1295304,NY,6,0,,0,,
2/9/23,9E,1295304,NY,0,0,,0,,
2/10/23,9E,1295304,NY,0,0,,0,,
2/12/23,9E,1295304,NY,0,0,,0,,
2/13/23,9E,1295304,NY,0,0,,0,,
2/14/23,9E,1295304,NY,0,0,,0,,
2/15/23,9E,1295304,NY,0,0,,0,,
2/16/23,9E,1295304,NY,15,0,,0,,
2/17/23,9E,1295304,NY,69,0,,0,0,0
2/19/23,9E,1295304,NY,0,0,,0,,
2/20/23,9E,1295304,NY,0,0,,0,,
2/21/23,9E,1295304,NY,62,0,,0,45,0
2/22/23,9E,1295304,NY,0,0,,0,0,0
2/23/23,9E,1295304,NY,0,0,,0,,
2/24/23,9E,1295304,NY,83,0,,0,27,0
2/26/23,9E,1295304,NY,0,0,,0,,
2/27/23,9E,1295304,NY,,1,B,0,,
2/28/23,9E,1295304,NY,26,0,,0,6,0
2/1/23,9E,1219702,NY,0,0,,0,,
2/2/23,9E,1219702,NY,0,0,,0,,
2/3/23,9E,1219702,NY,0,0,,0,,
2/5/23,9E,1219702,NY,2,0,,0,,
2/1/23,9E,1295304,NY,0,0,,0,0,0
2/2/23,9E,1295304,NY,0,0,,0,,
2/3/23,9E,1295304,NY,0,0,,0,,
2/6/23,9E,1295304,NY,0,0,,0,,
2/7/23,9E,1295304,NY,0,0,,0,,
2/8/23,9E,1295304,NY,0,0,,0,,
2/9/23,9E,1295304,NY,0,0,,0,,
2/10/23,9E,1295304,NY,0,0,,0,,
2/13/23,9E,1295304,NY,0,0,,0,,
2/14/23,9E,1295304,NY,0,0,,0,,
2/15/23,9E,1295304,NY,0,0,,0,,
2/16/23,9E,1295304,NY,0,0,,0,,
2/17/23,9E,1295304,NY,0,0,,0,,
2/20/23,9E,1295304,NY,0,0,,0,,
2/21/23,9E,1295304,NY,0,0,,0,,
2/22/23,9E,1295304,NY,0,0,,0,,
2/23/23,9E,1295304,NY,107,0,,0,46,0
2/24/23,9E,1295304,NY,12,0,,0,,
2/27/23,9E,1295304,NY,33,0,,0,,
2/28/23,9E,1295304,NY,,1,B,0,,
2/1/23,9E,1430706,RI,66,0,,0,23,0
2/2/23,9E,1430706,RI,0,0,,0,,
2/3/23,9E,1430706,RI,0,0,,0,0,0
2/6/23,9E,1430706,RI,2,0,,0,0,0
2/7/23,9E,1430706,RI,0,0,,0,,
2/8/23,9E,1430706,RI,0,0,,0,,
2/9/23,9E,1430706,RI,0,0,,0,,
2/10/23,9E,1430706,RI,0,0,,0,,
2/13/23,9E,1430706,RI,0,0,,0,,
2/14/23,9E,1430706,RI,0,0,,0,,
2/15/23,9E,1430706,RI,0,0,,0,,
2/16/23,9E,1430706,RI,0,0,,0,,
2/17/23,9E,1430706,RI,21,0,,0,0,0
2/18/23,9E,1430706,RI,129,0,,0,128,0
2/20/23,9E,1430706,RI,0,0,,0,,
2/21/23,9E,1430706,RI,0,0,,0,,
2/22/23,9E,1430706,RI,0,0,,0,,
2/23/23,9E,1430706,RI,81,0,,0,0,0
2/24/23,9E,1430706,RI,105,0,,0,0,0
2/25/23,9E,1430706,RI,24,0,,0,24,0
2/27/23,9E,1430706,RI,1,0,,0,,
2/28/23,9E,1430706,RI,0,0,,0,0,0
2/1/23,9E,1052907,CT,113,0,,0,0,0
2/2/23,9E,1052907,CT,0,0,,0,,
2/3/23,9E,1052907,CT,0,0,,0,,
2/4/23,9E,1052907,CT,10,0,,0,,
2/5/23,9E,1052907,CT,0,0,,0,,
2/1/23,9E,1295304,NY,49,0,,0,0,0
2/2/23,9E,1295304,NY,0,0,,0,,
2/3/23,9E,1295304,NY,0,0,,0,,
2/5/23,9E,1295304,NY,0,0,,0,,
2/6/23,9E,1295304,NY,0,0,,0,,
2/7/23,9E,1295304,NY,0,0,,0,,
2/8/23,9E,1295304,NY,0,0,,0,,
2/9/23,9E,1295304,NY,0,0,,0,,
2/10/23,9E,1295304,NY,0,0,,0,,
2/12/23,9E,1295304,NY,0,0,,0,,
2/13/23,9E,1295304,NY,0,0,,0,,
2/14/23,9E,1295304,NY,0,0,,0,,
2/15/23,9E,1295304,NY,0,0,,0,,
2/16/23,9E,1295304,NY,0,0,,0,,
2/17/23,9E,1295304,NY,70,0,,0,0,0
2/19/23,9E,1295304,NY,0,0,,0,,
2/20/23,9E,1295304,NY,0,0,,0,,
2/21/23,9E,1295304,NY,48,0,,0,0,39
2/22/23,9E,1295304,NY,0,0,,0,0,0
2/23/23,9E,1295304,NY,0,0,,0,,
2/24/23,9E,1295304,NY,65,0,,0,0,0
2/26/23,9E,1295304,NY,0,0,,0,,
2/27/23,9E,1295304,NY,0,0,,0,,
2/28/23,9E,1295304,NY,115,0,,0,0,0
2/5/23,9E,1052907,CT,0,0,,0,,
2/12/23,9E,1052907,CT,0,0,,0,,
2/19/23,9E,1052907,CT,0,0,,0,,
2/26/23,9E,1052907,CT,0,0,,0,,
2/5/23,9E,1295304,NY,0,0,,0,,
2/12/23,9E,1295304,NY,0,0,,0,,
2/19/23,9E,1295304,NY,0,0,,0,,
2/26/23,9E,1295304,NY,0,0,,0,,
2/1/23,9E,1247805,NY,44,0,,0,0,0
2/2/23,9E,1247805,NY,0,0,,0,,
2/3/23,9E,1247805,NY,8,0,,0,0,0
2/4/23,9E,1247805,NY,15,0,,0,,
2/5/23,9E,1247805,NY,0,0,,0,,
2/6/23,9E,1247805,NY,0,0,,0,,
2/7/23,9E,1247805,NY,4,0,,0,,
2/8/23,9E,1247805,NY,0,0,,0,,
2/9/23,9E,1247805,NY,0,0,,0,,
2/10/23,9E,1247805,NY,0,0,,0,,
2/11/23,9E,1247805,NY,0,0,,0,,
2/12/23,9E,1247805,NY,18,0,,0,,
2/13/23,9E,1247805,NY,0,0,,0,,
2/14/23,9E,1247805,NY,0,0,,0,,
2/15/23,9E,1247805,NY,0,0,,0,,
2/16/23,9E,1247805,NY,70,0,,0,51,0
2/17/23,9E,1247805,NY,3,0,,0,0,0
2/18/23,9E,1247805,NY,0,0,,0,,
2/19/23,9E,1247805,NY,0,0,,0,,
2/20/23,9E,1247805,NY,0,0,,0,0,0
2/21/23,9E,1247805,NY,24,0,,0,0,0
2/22/23,9E,1247805,NY,0,0,,0,,
2/23/23,9E,1247805,NY,0,0,,0,,
2/24/23,9E,1247805,NY,0,0,,0,,
2/25/23,9E,1247805,NY,0,0,,0,,
2/26/23,9E,1247805,NY,0,0,,0,,
2/27/23,9E,1247805,NY,0,0,,0,,
2/28/23,9E,1247805,NY,3,0,,0,0,0
2/1/23,9E,1239703,NY,0,0,,0,,
2/2/23,9E,1239703,NY,0,0,,0,,
2/3/23,9E,1239703,NY,54,0,,0,0,0
2/4/23,9E,1239703,NY,22,0,,0,,
2/5/23,9E,1239703,NY,0,0,,0,,
2/6/23,9E,1239703,NY,212,0,,0,0,0
2/7/23,9E,1239703,NY,0,0,,0,,
2/8/23,9E,1239703,NY,0,0,,0,,
2/9/23,9E,1239703,NY,0,0,,0,,
2/10/23,9E,1239703,NY,82,0,,0,0,0
2/11/23,9E,1239703,NY,0,0,,0,,
2/12/23,9E,1239703,NY,0,0,,0,,
2/13/23,9E,1239703,NY,0,0,,0,,
2/14/23,9E,1239703,NY,0,0,,0,,
2/15/23,9E,1239703,NY,0,0,,0,,
2/16/23,9E,1239703,NY,0,0,,0,,
2/17/23,9E,1239703,NY,0,0,,0,0,0
2/18/23,9E,1239703,NY,0,0,,0,,
2/19/23,9E,1239703,NY,1,0,,0,,
2/20/23,9E,1239703,NY,21,0,,0,,
2/21/23,9E,1239703,NY,0,0,,0,,
2/22/23,9E,1239703,NY,0,0,,0,,
2/23/23,9E,1239703,NY,38,0,,0,0,0
2/24/23,9E,1239703,NY,0,0,,0,,
2/25/23,9E,1239703,NY,0,0,,0,,
2/26/23,9E,1239703,NY,0,0,,0,,
2/27/23,9E,1239703,NY,21,0,,0,,
2/28/23,9E,1239703,NY,0,0,,0,0,0
